uuid,creation_date,frequency,day,updated_at,next_payment_day,status
8aa1bbb5-2e65-475c-a699-a81c9e51dfd3,1731943819,biweekly,friday,2024-11-26 00:45:20,6,enabled
6d719ed1-f4b1-4399-bbbc-95e8b1807497,1732043009,weekly,tuesday,2024-11-25 22:03:13,10,enabled
7b42ca70-354b-41e9-86b6-8de4f1e057df,1732597355,weekly,monday,2024-11-25 21:02:35,9,enabled
8b5144fd-7457-4296-87f6-61486d2235a0,1732585960,monthly,first_day,2024-11-25 17:52:41,1,enabled
9c0c047d-34e7-447e-abe8-7820b64d0c01,1732584359,monthly,first_day,2024-11-25 17:25:59,1,enabled
51f8cbb2-b2fd-487f-8a24-89a56f042d6a,1732582379,biweekly,tuesday,2024-11-25 16:53:37,3,enabled
ac2c371b-f8bd-4d6c-a84e-a43ae80f4268,1732459209,monthly,fifteenth_day,2024-11-25 16:28:05,15,enabled
337875a6-6c2b-49a5-841e-05defb20fcfe,1732580293,daily,daily,2024-11-25 16:18:13,4,enabled
e792e7d1-67ae-4441-81e3-35733ea11e6e,1732580280,daily,daily,2024-11-25 16:18:00,4,enabled
e1c9ba1a-eddb-4e87-b160-b2c4a94308c5,1732576795,weekly,friday,2024-11-25 15:20:07,6,enabled
e1c11f1e-06cf-443c-818d-ded457253b17,1732575728,biweekly,monday,2024-11-25 15:02:08,9,enabled
dd620737-cb99-421f-9a19-9bc9e8c19776,1732575698,biweekly,monday,2024-11-25 15:01:38,9,enabled
dac53a18-1097-4987-93ac-d3bb4fa14b3b,1732566706,biweekly,monday,2024-11-25 12:31:46,9,enabled
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-25 11:50:49,5,enabled
2816b980-da2d-4f25-96ef-2dad1e9cd122,1729457346,biweekly,friday,2024-11-25 11:46:35,6,enabled
9c69c8ec-9b0a-41c2-b92e-655ce5c65901,1732563556,biweekly,monday,2024-11-25 11:41:30,9,enabled
4e841266-969d-4f8a-a6c6-64084420c833,1732563573,biweekly,monday,2024-11-25 11:39:33,9,enabled
5f835210-e66b-43c8-ab98-6ff47c666d9d,1732563161,daily,daily,2024-11-25 11:33:14,4,enabled
ffe866e6-15f3-4eac-b399-cc4ae7056a78,1732562360,weekly,sunday,2024-11-25 11:19:20,8,enabled
9bb79bbf-e83e-4ea0-b55b-df503151add7,1726789270,biweekly,monday,2024-11-25 10:57:49,9,enabled
b7667c10-9231-4541-8830-73d6c6f5ba33,1732558433,weekly,sunday,2024-11-25 10:13:53,8,enabled
1350dbe6-9331-4582-90bb-08b986bbf731,1732558403,weekly,sunday,2024-11-25 10:13:24,8,enabled
c3148faa-e3dc-4ce8-a3e0-3f33cc599078,1732558385,weekly,sunday,2024-11-25 10:13:05,8,enabled
3d8d43ae-ee5d-44f5-af09-cd625f0789de,1732555970,biweekly,monday,2024-11-25 09:32:50,9,enabled
7d2cd9bb-c292-4f01-9ce5-bc7205880af6,1727706818,weekly,sunday,2024-11-25 07:04:53,8,enabled
43b0b5a7-cb7b-46a9-aecb-939b9409bbac,1732500548,weekly,friday,2024-11-25 03:45:14,6,enabled
a5eccf41-6a83-47a2-a270-4cc5b3a5690a,1731841065,biweekly,monday,2024-11-25 02:29:48,9,enabled
4e8d5cd8-6d71-4ad0-b65c-fcd7f86684e2,1732523228,biweekly,thursday,2024-11-25 00:27:08,5,enabled
11ce4fba-2cd3-478f-bf18-88ea372b6c38,1732519302,biweekly,saturday,2024-11-24 23:21:42,7,enabled
4f1088d6-9963-442d-997d-2cf9adefe183,1732500103,biweekly,friday,2024-11-24 18:01:44,6,enabled
626207e2-6a9d-4aaf-9a52-591045543073,1732494216,weekly,friday,2024-11-24 16:23:36,6,enabled
7297f30e-d323-48b1-8c12-4e2b094623a6,1732493356,weekly,friday,2024-11-24 16:09:17,6,enabled
0f324962-aa2f-4bad-b6cc-3b04fa2f2c9b,1732493344,weekly,friday,2024-11-24 16:09:04,6,enabled
3cc02dfc-af64-4771-86a5-ac9bae634722,1732489779,biweekly,monday,2024-11-24 15:09:39,16,enabled
cd3d701a-a103-47bc-9c98-4bef76318196,1732488563,biweekly,friday,2024-11-24 14:49:23,6,enabled
3c5840d2-06c1-43b6-8e84-ac155c40bd7c,1732483984,biweekly,monday,2024-11-24 14:27:43,16,enabled
62c9ac51-97b7-411d-a393-bb1ddca9a84c,1732486036,biweekly,sunday,2024-11-24 14:07:16,8,enabled
14d7899f-ea40-4957-bee0-0a2b67733607,1732485520,biweekly,wednesday,2024-11-24 13:58:41,4,enabled
ab1ed7d5-6c36-4c2b-a477-ab964255dfc8,1732483490,biweekly,thursday,2024-11-24 13:24:51,5,enabled
8d67c4e4-a929-4747-a04b-41fc6a6307ff,1732476063,monthly,first_day,2024-11-24 12:45:34,1,enabled
2abd5353-008b-461a-b18e-231cf3b0684d,1732476645,biweekly,monday,2024-11-24 11:30:45,16,enabled
951b670f-95c5-4d35-ab07-1d2f7f68d613,1732476173,weekly,friday,2024-11-24 11:22:53,6,enabled
e392a3d4-c8fd-491f-9e45-b993bdeaa778,1732465891,weekly,monday,2024-11-24 08:31:31,9,enabled
a311d6f3-4533-42ff-80a4-01dff99ba636,1729772990,biweekly,thursday,2024-11-24 06:57:39,5,enabled
67024fd1-c2ff-4fce-9cba-6dad339700db,1731163272,monthly,fifteenth_day,2024-11-24 06:51:54,15,enabled
16aeeb83-95fc-4698-a7cd-eea6dede1598,1732453691,biweekly,saturday,2024-11-24 05:08:11,7,enabled
88d33f7f-31c8-4d13-af7c-32634d107b13,1732366054,weekly,friday,2024-11-24 04:18:57,6,enabled
824ee078-8405-416e-9751-3ef28e644fcb,1732275538,monthly,first_day,2024-11-24 01:34:48,1,enabled
37f2cbc4-d4b5-4207-bea3-641b610dadb7,1732429004,weekly,sunday,2024-11-23 22:16:44,8,enabled
573c8fff-fd53-4374-9ee7-2fe0e231f4da,1732024727,monthly,first_day,2024-11-23 20:59:26,1,enabled
db01da99-135d-4a59-9b30-ccc7f2d455d6,1732423062,biweekly,friday,2024-11-23 20:37:42,6,enabled
94467712-3633-4923-9dec-305a6da04e37,1732417098,weekly,monday,2024-11-23 19:00:27,9,enabled
bfd16ff1-037d-4c80-aa9f-ce7dc353518d,1732415809,monthly,first_day,2024-11-23 18:36:50,1,enabled
c7919485-9c89-4fd7-9047-65713effa9be,1732415674,monthly,first_day,2024-11-23 18:35:00,1,enabled
115bc113-190f-419f-986e-251166e2a698,1732412535,biweekly,friday,2024-11-23 17:42:15,6,enabled
30de13af-1b00-452a-9167-b0749512464e,1732399310,weekly,sunday,2024-11-23 14:01:51,8,enabled
2f5cbe40-c1dc-480f-ae00-0baa5bc1dbbb,1732315115,biweekly,friday,2024-11-23 13:43:27,6,enabled
01f99732-add2-4795-8a50-5b4b75eca452,1732396595,weekly,friday,2024-11-23 13:19:29,6,enabled
c6dde30f-f54d-400c-ad5c-d87728d81731,1730686297,biweekly,saturday,2024-11-23 12:33:09,7,enabled
46c6ab24-3402-4996-af87-9c7e4956ae38,1732393564,biweekly,saturday,2024-11-23 12:26:05,7,enabled
eabe70d6-49ce-457f-ae9a-fb3cdd1a6665,1732391408,monthly,first_day,2024-11-23 11:50:09,1,enabled
0cc21348-62d9-45aa-a8dd-17d03ffb6c99,1732391239,weekly,sunday,2024-11-23 11:47:19,8,enabled
ff9b552c-d618-4689-b662-639d529d0961,1732391217,weekly,sunday,2024-11-23 11:46:57,8,enabled
cd0d37e8-3a46-4260-9dce-c3b88fa48ea2,1732390924,biweekly,saturday,2024-11-23 11:42:04,7,enabled
1906a53a-25e9-42a3-a65a-0e8e3d08788a,1732387648,monthly,first_day,2024-11-23 10:47:29,1,enabled
071b72df-8467-4dd4-86ae-afc5e500fb08,1732385213,biweekly,friday,2024-11-23 10:06:53,6,enabled
97e82d2a-7d35-47d0-a526-778216968a5b,1732385164,biweekly,thursday,2024-11-23 10:06:04,5,enabled
8c0455a7-673c-4821-9d9b-0f5e55dfe1a5,1732384609,weekly,saturday,2024-11-23 09:56:49,7,enabled
f595706a-ade1-4e7d-bf51-4a57a323e288,1732382414,biweekly,friday,2024-11-23 09:20:14,6,enabled
4023bb7a-67d2-4905-adef-7c891d7ecbb4,1732382292,biweekly,saturday,2024-11-23 09:18:12,7,enabled
50e6c9b7-00ef-4499-bfb6-1b76d8717c7d,1731387671,biweekly,saturday,2024-11-23 09:17:13,7,enabled
0545c196-0dc8-4c63-a553-68619a1de8fc,1731190016,weekly,thursday,2024-11-23 08:45:02,5,enabled
f05ab5d3-f984-4ebf-9417-2c27d7a2aa27,1732379451,weekly,friday,2024-11-23 08:30:51,6,enabled
a2277ff5-0a44-4c2b-bac1-f7a7c0f25d60,1732377357,weekly,friday,2024-11-23 07:55:57,6,enabled
86c1ab1e-7707-44d1-9ab6-e0918c59fdeb,1732300193,monthly,first_day,2024-11-23 07:31:39,1,enabled
ed751f5e-d8e0-4e8c-b9b1-cfb0f6f6b658,1732374728,weekly,friday,2024-11-23 07:12:08,6,enabled
f70353ae-a827-4e84-b654-9ce5cb7df14b,1732374701,weekly,friday,2024-11-23 07:11:41,6,enabled
4801f3b3-7fc4-4abe-b880-6bbed0368424,1731107537,weekly,wednesday,2024-11-23 07:04:20,4,enabled
de5adfec-76eb-4b37-a758-cedd31e55028,1731531275,biweekly,friday,2024-11-23 06:57:13,6,enabled
eb838fd4-b2b4-4861-b3d9-b0dd20db5e4f,1732372641,weekly,sunday,2024-11-23 06:37:21,8,enabled
a08fab04-2e90-442f-b843-92717b13a42d,1732372444,weekly,sunday,2024-11-23 06:34:04,8,enabled
c70e7e81-0d52-42a0-bd3f-9995411d5603,1732371019,weekly,friday,2024-11-23 06:10:19,6,enabled
52df2822-11cc-4b6a-9940-2514027ac326,1732367324,weekly,friday,2024-11-23 05:08:44,6,enabled
cbf6ebd6-d59e-4a47-b8ec-adbb5a858644,1732364453,biweekly,saturday,2024-11-23 04:20:54,7,enabled
ee4dfcf3-9784-4166-8719-960a69d86cc2,1732347174,weekly,saturday,2024-11-22 23:32:56,7,enabled
dee3f0d5-fcb6-4272-bac4-8aff14326527,1732337136,monthly,fifteenth_day,2024-11-22 20:45:36,15,enabled
c2b69b36-a031-4c7c-9e0e-6be7038e2ff9,1728831361,biweekly,monday,2024-11-22 19:26:13,16,enabled
ec0b866e-7b76-4873-9bf6-6ad6ddcf7357,1732331095,weekly,saturday,2024-11-22 19:05:30,7,enabled
69c3aee7-edb5-4914-9037-486a2e03ae2c,1732330662,weekly,saturday,2024-11-22 19:03:42,7,enabled
cc0da5f9-6ec7-467a-9818-e01c47b3f92a,1731787764,monthly,first_day,2024-11-22 19:03:14,1,enabled
77688435-5de6-4c49-a01f-76075d4d25ca,1732330034,weekly,friday,2024-11-22 18:47:14,6,enabled
e87ff8a2-15f2-4990-bc5d-3c3a22938903,1732327049,monthly,first_day,2024-11-22 17:57:30,1,enabled
5beec82e-7533-45c1-9d94-39cd29318925,1732326057,biweekly,friday,2024-11-22 17:40:57,6,enabled
4b671ead-01ef-4be9-af61-d4e1e0b2bd7e,1732325963,biweekly,friday,2024-11-22 17:39:23,6,enabled
76d64683-fe99-4341-beea-8a3958a473eb,1732323225,weekly,friday,2024-11-22 16:55:06,6,enabled
9b42758e-6dbb-4f80-833c-12c2473557c2,1732322806,biweekly,friday,2024-11-22 16:46:46,6,enabled
f1bfd261-5318-4173-b04d-9c618dabc1b9,1732320509,monthly,first_day,2024-11-22 16:08:56,1,enabled
381de46e-0ef1-4c89-9592-f718c8722fdf,1731792392,monthly,fifteenth_day,2024-11-22 15:46:46,15,enabled
f859d86e-ea78-486b-a568-d450f6629e32,1732315228,weekly,saturday,2024-11-22 14:41:58,7,enabled
4e8e3db0-c120-4d98-b9f6-80738a2e6e77,1732313104,biweekly,friday,2024-11-22 14:05:04,6,enabled
52d1af5a-32b8-461f-a443-2c3214b5a667,1732311554,biweekly,monday,2024-11-22 13:39:14,16,enabled
eca8719a-0666-4fab-82cd-78fbc7f94b7a,1732305402,monthly,fifteenth_day,2024-11-22 12:13:08,15,enabled
769cb4f2-ee8f-4166-8754-3e34a4187389,1732301794,daily,daily,2024-11-22 10:56:35,4,enabled
d769685e-9046-4ffe-a51d-829ec7f1d877,1728766732,weekly,friday,2024-11-22 09:19:22,6,enabled
7bb85438-4432-4d24-a567-23ca829ae42a,1732293468,biweekly,friday,2024-11-22 08:37:48,6,enabled
6a490214-6090-4c17-b2db-e427e25ab499,1732293452,biweekly,friday,2024-11-22 08:37:32,6,enabled
35affc7f-a8d2-494a-8843-669445b0c16c,1732288527,biweekly,thursday,2024-11-22 07:16:00,5,enabled
013544ef-e40a-4c8b-91bd-f18e441e6368,1732288182,weekly,friday,2024-11-22 07:10:37,6,enabled
7b44ac56-fb95-4c3d-93bc-2918b0b2e436,1732287379,weekly,friday,2024-11-22 07:08:39,6,enabled
6d2702cc-6792-4f1a-a15f-63f6e04ceae2,1732287687,biweekly,friday,2024-11-22 07:01:27,6,enabled
5674166b-0279-4445-81c5-84a00ae13a22,1732287403,biweekly,thursday,2024-11-22 06:56:43,5,enabled
2b68b4ad-5092-4720-b91b-a525fce6cc1a,1732287381,biweekly,thursday,2024-11-22 06:56:21,5,enabled
c2c1d99f-20ae-4ee9-905d-fac21701a44c,1732284879,weekly,friday,2024-11-22 06:14:39,6,enabled
5cc8cac6-b2f5-4a87-895b-7d9a42b70888,1732282117,biweekly,monday,2024-11-22 05:28:37,16,enabled
1b9df3fd-3e5f-4065-988c-8f520d9cee84,1732281413,biweekly,monday,2024-11-22 05:16:53,16,enabled
f1324fe8-642c-4c50-aaae-de935de15e07,1731227443,monthly,first_day,2024-11-22 05:09:16,1,enabled
14729eb9-c885-44c4-af5e-e06faff5eb3f,1724068308,monthly,first_day,2024-11-22 05:09:10,1,enabled
21eb99ab-64dc-486e-a679-3b029176aca5,1732279371,weekly,thursday,2024-11-22 04:42:52,5,enabled
c10a5f7a-3d21-4d1a-a535-79cadea5aab0,1732279161,weekly,saturday,2024-11-22 04:39:21,7,enabled
15e8f388-f623-44a0-922b-596b4fd18cd1,1732278805,biweekly,friday,2024-11-22 04:33:25,6,enabled
e53146b2-aed4-4b3c-a11d-ef9a1f921c0b,1732278783,biweekly,friday,2024-11-22 04:33:03,6,enabled
3b957847-200c-4ee1-be4c-070f74251d1e,1732040079,biweekly,wednesday,2024-11-22 03:58:08,4,enabled
a053e0aa-02a3-46e8-96fc-0d10ffc36b48,1732274735,biweekly,friday,2024-11-22 03:25:36,6,enabled
27f39472-eeec-468f-9039-f1995f2092ff,1730764605,biweekly,friday,2024-11-22 01:34:57,6,enabled
b9701b14-4a82-4b45-8cdd-5ee547f20dd8,1731605108,biweekly,friday,2024-11-22 00:34:02,6,enabled
fe3f67b7-5fbd-45dd-8cd5-ffbbe7d7364b,1732254801,weekly,wednesday,2024-11-21 21:53:21,4,enabled
7b8efde7-fcc6-4482-adc7-812f97cd23d4,1732250900,weekly,monday,2024-11-21 20:48:20,9,enabled
faa1c14d-0c9f-414b-b54b-b83d3435393b,1722735715,weekly,friday,2024-11-21 20:29:56,6,enabled
52b0c780-6066-47ac-aa57-e008259645c8,1732247117,weekly,friday,2024-11-21 19:45:17,6,enabled
63ff360f-4846-4f72-a647-c1c3136c4b46,1732242620,biweekly,friday,2024-11-21 18:30:19,13,enabled
fec3f252-6c23-43d6-a5dc-03fa50c6e345,1726524389,weekly,friday,2024-11-21 16:02:12,6,enabled
5b8e2285-a82d-4e8d-8924-8fc4b5b2bc27,1726524409,weekly,friday,2024-11-21 16:02:05,6,enabled
0c6ba821-777b-4088-976c-45368db50808,1732232967,biweekly,monday,2024-11-21 15:49:27,16,enabled
cfa5f389-4258-4bbf-9f58-e43248cd5e74,1732230513,biweekly,friday,2024-11-21 15:08:33,13,enabled
b328a576-65d1-487f-b994-4b314fb63102,1732230483,biweekly,friday,2024-11-21 15:08:04,13,enabled
40ce49ee-f267-4337-8bce-5e301a146772,1732230242,monthly,first_day,2024-11-21 15:07:54,1,enabled
b2736fda-bc56-46ab-bc12-1574dab09bfa,1732230374,weekly,friday,2024-11-21 15:06:14,6,enabled
49e11a1f-0097-4518-aee3-b624996bc875,1732229944,biweekly,monday,2024-11-21 14:59:04,16,enabled
dd2077c9-a376-4a33-bfef-5e1b53bfb5a1,1732229284,weekly,monday,2024-11-21 14:48:04,9,enabled
4b81531b-9339-4ca5-a852-8ff9f3bbf39e,1732228615,weekly,friday,2024-11-21 14:37:23,6,enabled
174da12c-dac9-4131-be84-45bc989a3161,1732228625,weekly,friday,2024-11-21 14:37:14,6,enabled
b71c3b42-499c-42ad-9618-ae5e6c868e83,1732228606,weekly,friday,2024-11-21 14:36:46,6,enabled
b0153ec2-9712-4013-9c31-2051eb911deb,1732224222,weekly,friday,2024-11-21 13:23:42,6,enabled
fdb405fc-36ac-4289-9785-9a87f55bc868,1732224194,weekly,friday,2024-11-21 13:23:16,6,enabled
54a72571-a856-4706-8bcc-bd952d4235ef,1732224176,weekly,friday,2024-11-21 13:22:56,6,enabled
6b36d785-5958-4469-a438-9b2e09cbf973,1732222219,weekly,thursday,2024-11-21 12:50:19,5,enabled
552e9390-48fe-469d-acc1-aa5d5d52e935,1732212042,biweekly,friday,2024-11-21 12:12:24,13,enabled
043b733f-d260-44f7-aafc-b9ba87b7a59c,1732216213,weekly,friday,2024-11-21 11:43:13,6,enabled
0ad0daa8-9da8-4a6e-9992-c61c93182334,1732209141,weekly,friday,2024-11-21 09:12:21,6,enabled
7cbedb99-a6d4-45a1-880d-0e661d4b9f75,1721931494,biweekly,saturday,2024-11-21 07:25:28,14,enabled
b292e001-bb7f-4556-9704-6558c3181ad9,1732199729,biweekly,thursday,2024-11-21 06:35:29,5,enabled
c2cda891-e9de-4ca8-8513-94bfd5d2a085,1732197519,weekly,friday,2024-11-21 05:58:39,6,enabled
f271d7a0-ff6e-45cd-9948-bbaaf9b62e0f,1732196584,biweekly,thursday,2024-11-21 05:46:39,5,enabled
a24e5592-ec59-47e3-855e-c701e1966018,1730910200,biweekly,friday,2024-11-21 05:44:33,13,enabled
6c0a5d11-09dc-44df-8df8-64c7373ef9f6,1731042782,biweekly,friday,2024-11-21 05:05:46,13,enabled
e8032f8c-91d6-43e2-ad3f-4426c66508d7,1732191827,biweekly,thursday,2024-11-21 04:23:47,5,enabled
a25835ae-fb1d-438e-b995-790a80cd2ec2,1732191773,biweekly,thursday,2024-11-21 04:22:53,5,enabled
be9a31fe-a409-4ecc-babb-e67e78484750,1731299099,biweekly,thursday,2024-11-21 02:37:03,5,enabled
044d39e9-f19a-4cf3-85c0-110ffe99b575,1732162196,biweekly,monday,2024-11-20 20:09:56,16,enabled
6630dea3-0a9c-4017-93c1-759370960462,1732069133,weekly,friday,2024-11-20 18:57:13,6,enabled
6bd1d991-cd70-4b43-a8f9-faffd60c7252,1732153406,monthly,first_day,2024-11-20 18:00:26,1,enabled
0d1dae30-66da-44c9-ae92-fcc85f0e3416,1732151290,biweekly,monday,2024-11-20 17:08:11,16,enabled
519e7a8c-cdc0-4c4c-92a0-1230adbb1ec4,1732151025,weekly,monday,2024-11-20 17:03:45,9,enabled
7fb21ac5-9ef1-4a8d-ba9a-ec83c7ee14c9,1732146359,biweekly,thursday,2024-11-20 15:45:59,12,enabled
99f2d04e-8c07-4df0-9118-c14009c19436,1732146353,weekly,friday,2024-11-20 15:45:53,6,enabled
0e835ee0-7305-4890-bdfe-d80754312cd7,1732146351,biweekly,thursday,2024-11-20 15:45:51,12,enabled
1da1d071-e80f-43bd-87de-9f623b35a3db,1732145331,biweekly,wednesday,2024-11-20 15:29:14,4,enabled
63317c3d-5e0f-4113-a60a-f2fbe4087907,1731968503,monthly,first_day,2024-11-20 14:58:38,1,enabled
4a8ce53b-a478-47b2-9490-4cb9e5e99589,1732135645,biweekly,friday,2024-11-20 12:47:25,13,enabled
bb60ec19-7139-4c82-a68d-6fb380e305e5,1732135049,biweekly,friday,2024-11-20 12:38:47,13,enabled
8c73c61e-3812-4659-8cb1-8aea5887557a,1732133239,biweekly,friday,2024-11-20 12:07:20,13,enabled
9750f6ff-f3ed-4d74-a7ef-bb527801b879,1732132783,monthly,first_day,2024-11-20 11:59:43,1,enabled
3e43a957-19bc-4a1a-91be-6cbb0bc56ffb,1732132144,biweekly,tuesday,2024-11-20 11:49:04,3,enabled
6d4168e2-8380-4b82-8e75-bdc3dcd7ff87,1732131447,biweekly,friday,2024-11-20 11:37:27,13,enabled
ac318f8a-9785-4eea-9622-0953b46ef3da,1732131443,weekly,friday,2024-11-20 11:37:23,6,enabled
eddea3e6-400e-4a17-8d02-30623dbbb33f,1732130143,biweekly,friday,2024-11-20 11:15:43,13,enabled
27e0a050-4b99-4499-9107-d719046e6962,1732058276,weekly,tuesday,2024-11-20 10:13:42,10,enabled
5ace886e-85ec-40d4-8bb9-d189f674f525,1732123181,biweekly,thursday,2024-11-20 09:19:41,12,enabled
319cfdb5-c7b2-4431-b4ba-4864edfc9db4,1729182008,monthly,first_day,2024-11-20 08:36:15,1,enabled
ab12ce83-3a62-4859-ac20-8db644e2ad84,1732120408,biweekly,friday,2024-11-20 08:33:28,13,enabled
4d50e137-2881-4c23-8d78-2b6960c3a50b,1732119156,weekly,friday,2024-11-20 08:20:28,6,enabled
7f4fd1a5-3db7-496d-9e59-55a74da72341,1732105114,biweekly,thursday,2024-11-20 04:18:33,12,enabled
d7df1471-a919-4b88-9c80-ec26406f2ddc,1732101354,weekly,thursday,2024-11-20 03:23:08,5,enabled
106dca61-d798-4eed-8a5c-c43384e53a16,1732076689,monthly,first_day,2024-11-19 20:24:55,1,enabled
a6401c68-50ff-4b93-9881-570f4f689548,1732072986,monthly,first_day,2024-11-19 19:24:45,1,enabled
6c267641-34a5-4a79-96a6-7fd3ed29bd2e,1732068376,weekly,sunday,2024-11-19 18:11:20,8,enabled
3c665c76-3afb-4c54-b5a9-b7719b7116b0,1732068118,weekly,friday,2024-11-19 18:01:58,6,enabled
79a08e7b-d524-4374-bb17-597dc74f01c0,1732067606,monthly,first_day,2024-11-19 17:53:26,1,enabled
2a291387-f6aa-4457-ab3b-2bba17aa65e6,1732066409,weekly,saturday,2024-11-19 17:37:45,7,enabled
caf53e18-3a43-4cb3-9e50-8385c6301135,1732065681,monthly,fifteenth_day,2024-11-19 17:21:21,15,enabled
d70617ae-0b63-4805-9a12-f5a6101a4d00,1732065511,weekly,friday,2024-11-19 17:18:31,6,enabled
bdeaaa4b-8f6a-4ed2-a134-a92489473ba8,1732064202,weekly,wednesday,2024-11-19 16:58:23,4,enabled
31f452c6-555d-4785-ae90-6cd4fbe4387a,1732063466,biweekly,tuesday,2024-11-19 16:44:26,3,enabled
aecc120b-9e88-419a-8291-d7206528f977,1732061138,biweekly,friday,2024-11-19 16:05:38,13,enabled
4a04c8e7-58d3-4a77-9310-b57d81e77b1d,1732060176,monthly,first_day,2024-11-19 15:49:36,1,enabled
bd7c1bed-50c5-4896-a58c-ec64b5997ac3,1732058184,weekly,tuesday,2024-11-19 15:18:13,10,enabled
93ccc2bd-bacc-4286-8f9b-1281af567fa9,1729921252,daily,daily,2024-11-19 14:57:31,4,enabled
fdc7339d-5042-41e0-aabd-149d20c3734c,1732056535,monthly,first_day,2024-11-19 14:48:55,1,enabled
bc414e3e-09c1-409c-84f4-b35d0d244a4a,1732051583,monthly,first_day,2024-11-19 13:26:23,1,enabled
2ff56ea5-9d14-4898-8615-c3dad4727693,1732051572,monthly,first_day,2024-11-19 13:26:12,1,enabled
e9506de9-4906-41fc-99c6-da39b8bf758e,1732049909,monthly,first_day,2024-11-19 12:58:29,1,enabled
f5fe5182-e4a5-4182-beba-d3e256f76056,1732049892,monthly,first_day,2024-11-19 12:58:13,1,enabled
bf74ff95-c302-41ee-8b94-2793bfd55b1a,1732038057,weekly,friday,2024-11-19 09:40:57,6,enabled
f639ab6a-49dc-4b62-9e37-b2ad1f88790a,1732038027,weekly,friday,2024-11-19 09:40:27,6,enabled
633a9033-a072-49f9-868d-ceeee26c7a4c,1732032526,biweekly,friday,2024-11-19 08:08:46,13,enabled
2bf2d121-9076-450d-a9e3-3fe6c83dba91,1732030033,weekly,friday,2024-11-19 07:27:48,6,enabled
d9e4c898-0e99-40bb-a16a-43f494496538,1732029507,biweekly,monday,2024-11-19 07:18:27,16,enabled
aa517fde-0484-4d23-820a-8520a6062e7d,1732021241,weekly,friday,2024-11-19 05:00:41,6,enabled
79f3c73f-6005-4adb-b78c-a2dc30b6dcf3,1731988085,monthly,fifteenth_day,2024-11-18 23:17:30,15,enabled
62cc0884-c7c9-4253-80c9-140f61305757,1731988027,monthly,fifteenth_day,2024-11-18 23:17:12,15,enabled
9df3a888-d524-4d02-9f1b-edf0c71362a2,1731980479,monthly,first_day,2024-11-18 17:41:19,1,enabled
f1e40858-27e2-4554-a956-14113786e433,1731980458,monthly,first_day,2024-11-18 17:40:58,1,enabled
c7b13ee5-8449-4380-8d6d-55b06b4b20dc,1731979207,biweekly,friday,2024-11-18 17:20:55,13,enabled
4ddd34a0-e17f-4c79-ac49-b558c5834a03,1731976928,monthly,first_day,2024-11-18 16:42:08,1,enabled
bbf6bba9-bf19-42b2-8808-b378a379ce90,1731974830,weekly,monday,2024-11-18 16:07:33,9,enabled
26933d07-d54b-42e8-a66e-9e56c0844098,1731974402,weekly,sunday,2024-11-18 16:00:23,8,enabled
554edf9f-4576-4cfa-9c61-7ce436bc08ef,1731974415,weekly,sunday,2024-11-18 16:00:15,8,enabled
3cf25f17-9210-4c6e-94da-4ea7683c24f2,1731972234,monthly,first_day,2024-11-18 15:23:54,1,enabled
01106e64-11a5-412c-8720-face21625daa,1731521667,weekly,saturday,2024-11-18 11:44:53,7,enabled
5972b8e0-4b5b-4946-96da-1705b87b4caf,1731955769,monthly,first_day,2024-11-18 10:58:14,1,enabled
db11fd4a-163c-4e9f-a6c7-fbc4940530c2,1731955072,weekly,friday,2024-11-18 10:38:03,6,enabled
45a62133-c35e-418b-8ee7-21f46f8c0c50,1731951288,weekly,friday,2024-11-18 09:34:49,6,enabled
54b6c5c8-dbb3-49b6-b242-68019e3a3e05,1731947676,weekly,wednesday,2024-11-18 08:34:36,4,enabled
29ee40d7-356a-4e62-ad0d-b856b59dc7ef,1731936260,biweekly,friday,2024-11-18 05:24:20,13,enabled
d2e5131d-1964-4515-b3cc-cef3f0f24a3b,1731914043,biweekly,friday,2024-11-17 23:14:03,13,enabled
114111fd-2233-463e-a606-36ef646ead09,1731914030,biweekly,friday,2024-11-17 23:13:50,13,enabled
dba5ad80-40eb-44b2-a294-952be036ab01,1731904858,weekly,friday,2024-11-17 20:40:59,6,enabled
d067a6f6-81f3-4eb7-af82-a0c498971960,1731874781,weekly,monday,2024-11-17 19:41:30,9,enabled
919436cc-5f02-43d1-9636-d72e1490bb3d,1731895648,biweekly,monday,2024-11-17 18:07:28,16,enabled
61967723-ff65-4f95-b9ad-6509ceeb8a21,1731894196,weekly,friday,2024-11-17 17:43:16,6,enabled
14a3d972-0c33-4afe-9db7-5dd17a0e53a2,1731890592,biweekly,wednesday,2024-11-17 16:43:12,11,enabled
ee5f4573-af1c-4400-bcc3-c1377cd31cd3,1731888086,weekly,monday,2024-11-17 16:01:27,9,enabled
a5c7f9e2-11e7-4639-90be-2c71e21a9aa2,1731886521,biweekly,sunday,2024-11-17 15:37:32,15,enabled
42246e79-72ec-4363-b916-884add8ef40a,1731885345,biweekly,monday,2024-11-17 15:15:46,16,enabled
3bfa1f57-76cb-459a-9a48-ec63f80b56a4,1727973876,biweekly,tuesday,2024-11-17 14:55:41,17,enabled
6ef09e0d-5512-483e-8c53-55ac95826e37,1731878383,weekly,thursday,2024-11-17 13:31:51,5,enabled
